corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-fra-ext1	FRA40378	FRA40378	NA		NA	NA	U	viaf:31987653	1884	1884	NA	1884	NA	NA	fra	29029	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40373	FRA40373	NA		NA	NA	U	viaf:31987653	1884	1884	NA	NA	NA	NA	fra	49469	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40098	FRA40098	NA	La joie de vivre	NA	NA	U	viaf:32004502	1884	1884	2003	source	NA	NA	fra	121042	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40480	FRA40480	NA		NA	NA	U	viaf:79158042	1884	1884	NA	NA	NA	NA	fra	48728	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40081	FRA40081	NA	L'archipel en feu	NA	NA	U	viaf:76323989	1884	1884	2005	source	NA	NA	fra	60746	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA03902_Stolz	FRA03902	Stolz, Madame de [Fanny de Bégon]	La Maison blanche	1820	1898	F	viaf:19850120 wikidata:Q3275360	1884	1884	NA	NA	NA	viaf:unavailable	fr	52128	NA	NA	medium	low	T3
ELTeC-fra-ext1	FRA40052	FRA40052	NA	Bel-Ami	NA	NA	U	viaf:29537765	1885	1885	2004	source	NA	NA	fra	110862	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40656	FRA40656	NA		NA	NA	U	viaf:66497284	1885	1885	2007	1907	NA	NA	fra	107389	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40024	FRA40024	NA	Tartarin sur les Alpes	NA	NA	U	viaf:4928621	1885	1885	2005	source	NA	NA	fra	48965	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA41008	FRA41008	NA	La voilette bleue	NA	NA	U	viaf:19720225	1885	1885	2010	NA	NA	NA	fra	98624	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40058	FRA40058	NA	Germinal	NA	NA	U	viaf:32004502	1885	1885	2012	source	NA	NA	fra	169656	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40059	FRA40059	NA	Nana	NA	NA	U	viaf:32004502	1885	1885	2010	source	NA	NA	fra	147474	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40172	FRA40172	NA	Mathias Sandorf	NA	NA	U	viaf:author	1885	1885	2008	source	NA	NA	fra	164270	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40106	FRA40106	NA	La Bande rouge	NA	NA	U	viaf:19720225	1886	1886	2012	source	NA	NA	fra	227858	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40084	FRA40084	NA	Un billet de loterie (Le numéro 9672)	NA	NA	U	viaf:76323989	1886	1886	2005	source	NA	NA	fra	50230	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA41184	FRA41184	NA	Rubis sur l'ongle	NA	NA	U	viaf:19720225	1886	1886	2014	NA	NA	NA	fra	98790	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40423	FRA40423	NA		NA	NA	U	viaf:2503579	1886	1886	NA	2001	NA	NA	fra	50141	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40419	FRA40419	NA		NA	NA	U	viaf:49228546	1886	1886	NA	NA	NA	NA	fra	91448	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40060	FRA40060	NA	L'oeuvre	NA	NA	U	viaf:32004502	1886	1886	2004	source	NA	NA	fra	136445	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40402	FRA40402	NA		NA	NA	U	viaf:89440078	1886	1886	NA	1900	NA	NA	fra	54868	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40721	FRA40721	NA	L'Eve Future	NA	NA	U	viaf:88998504	1886	1886	2008	1886	NA	NA	fra	83977	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40408	FRA40408	NA		NA	NA	U	viaf:49228546	1886	1886	NA	NA	NA	NA	fra	99766	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40045	FRA40045	NA	Madame Chrysanthème	NA	NA	U	viaf:89440078	1887	1887	2003	source	NA	NA	fra	47590	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40105	FRA40105	NA	La terre	NA	NA	U	viaf:author	1887	1887	2003	source	NA	NA	fra	170420	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40411	FRA40411	NA		NA	NA	U	viaf:49228546	1887	1887	NA	NA	NA	NA	fra	87880	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40146	FRA40146	NA	Le Calvaire	NA	NA	U	viaf:100204602	1887	1887	2007	source	NA	NA	fra	76757	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40054	FRA40054	NA	Mont-Oriol	NA	NA	U	viaf:29537765	1887	1887	NA	source	NA	NA	fra	82578	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40103	FRA40103	NA	Le rêve	NA	NA	U	viaf:32004502	1888	1888	2003	source	NA	NA	fra	68128	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40415	FRA40415	NA		NA	NA	U	viaf:49228546	1888	1888	NA	NA	NA	NA	fra	96683	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40369	FRA40369	NA		NA	NA	U	viaf:31987653	1888	1888	NA	1888	NA	NA	fra	42714	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA41009	FRA41009	NA	L'oeil-de-chat, tome 2	NA	NA	U	viaf:19720225	1888	1888	2011	NA	NA	NA	fra	79901	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40055	FRA40055	NA	Pierre et Jean	NA	NA	U	viaf:29537765	1888	1888	NA	source	NA	NA	fra	49297	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40148	FRA40148	NA	L'abbé Jules	NA	NA	U	viaf:100204602	1888	1888	2007	source	NA	NA	fra	75730	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA02801_Mirbeau	FRA02801	Mirbeau, Octave	L'abbé Jules	1848	1917	M	viaf:100204602	1888	1888	2007	NA	Ebooks libres et gratuits	viaf:310534644	fr	78137	NA	homodiegetic	medium	high	T3
ELTeC-fra-ext1	FRA40149	FRA40149	NA	Deux ans de vacances	NA	NA	U	viaf:76323989	1888	1888	2008	NA	NA	NA	fra	121080	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40475	FRA40475	NA		NA	NA	U	viaf:79158042	1888	1888	NA	NA	NA	NA	fra	45376	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA41002	FRA41002	NA	L'oeil-de-chat	NA	NA	U	viaf:19720225	1888	1888	2011	NA	NA	NA	fra	159240	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40167	FRA40167	NA		NA	NA	U	viaf:76323989	1889	1889	2004	source	NA	NA	fra	104941	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40344	FRA40344	NA		NA	NA	U	viaf:37053113	1889	1889	NA	NA	NA	NA	fra	23255	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA41199	FRA41199	NA	La Main froide	NA	NA	U	viaf:19720225	1889	1889	2006	NA	NA	NA	fra	97540	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA41003	FRA41003	NA	Double-blanc	NA	NA	U	viaf:19720225	1889	1889	NA	NA	NA	NA	fra	118075	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40108	FRA40108	NA	La Main froide	NA	NA	U	viaf:19720225	1889	1889	2006	source	NA	NA	fra	97540	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA00603_Boisgobey	FRA00603	Boisgobey, Fortuné du	Double-blanc	1821	1891	M	viaf:19720225	1889	1889	NA	NA	NA	viaf:unavailable	fra	125052	NA	NA	long	low	T3
ELTeC-fra-ext1	FRA02703_Maupassant	FRA02703	Maupassant, Guy de	Fort comme la mort	1850	1893	M	viaf:29537765	1889	1889	NA	source	NA	viaf:191941628	fra	75586	NA	NA	medium	high	T3
ELTeC-fra-ext1	FRA40424	FRA40424	NA		NA	NA	U	NA	1889	1889	NA	NA	NA	NA	fra	233213	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40053	FRA40053	NA	Fort comme la mort	NA	NA	U	viaf:29537765	1889	1889	NA	source	NA	NA	fra	73577	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA41006	FRA41006	NA	Le crime de l'opéra,	NA	NA	U	viaf:19720225	1889	1889	2010	NA	NA	NA	fra	242933	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40147	FRA40147	NA	Sébastien Roch	NA	NA	U	viaf:100204602	1890	1890	2007	source	NA	NA	fra	92784	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40719	FRA40719	NA		NA	NA	U	viaf:59052457	1890	1890	2007	NA	NA	NA	fra	71623	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40050	FRA40050	NA	Le roman d'un enfant	NA	NA	U	viaf:89440078	1890	1890	2003	source	NA	NA	fra	51159	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40343	FRA40343	NA		NA	NA	U	viaf:37053113	1890	1890	NA	NA	NA	NA	fra	46649	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA01103_Dombre	FRA01103	Dombre, Roger	La Nounou	1859	1914	F	viaf:37053113	1890	1890	NA	NA	NA	oclc:457907781 viaf:unavailable	fra	40970	NA	NA	short	low	T3
ELTeC-fra-ext1	FRA40647	FRA40647	NA		NA	NA	U	viaf:4925052	1890	1890	NA	NA	NA	NA	fra	50876	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA00902_Daudet	FRA00902	Daudet, Alphonse	Port-Tarascon : Dernières aventures de l'illustre Tartarin	1840	1897	M	viaf:4928621	1890	1890	2005	source	NA	viaf:179981155	fra	46932	NA	NA	short	low	T3
ELTeC-fra-ext1	FRA40021	FRA40021	NA	Port-Tarascon	NA	NA	U	viaf:4928621	1890	1890	2005	source	NA	NA	fra	46244	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40657	FRA40657	NA		NA	NA	U	viaf:66497284	1890	1890	2004	NA	NA	NA	fra	49653	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40057	FRA40057	NA	La bête humaine	NA	NA	U	viaf:32004502	1890	1890	2003	source	NA	NA	fra	129913	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40404	FRA40404	NA		NA	NA	U	viaf:89440078	1890	1890	NA	1890	NA	NA	fra	49855	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40345	FRA40345	NA		NA	NA	U	viaf:37053113	1890	1890	NA	NA	NA	NA	fra	38180	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40418	FRA40418	NA		NA	NA	U	viaf:49228546	1891	1891	NA	NA	NA	NA	fra	84089	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40102	FRA40102	NA	L'argent	NA	NA	U	viaf:32004502	1891	1891	2003	source	NA	NA	fra	147821	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40658	FRA40658	NA	Les Batailles de la Vie, tome 1: Marchand de Poison	NA	NA	U	viaf:66497284	1892	1892	2009	1903	NA	NA	fra	46866	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40718	FRA40718	NA		NA	NA	U	viaf:76322185	1892	1892	2005	NA	NA	NA	fra	20283	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40094	FRA40094	NA	La débâcle	NA	NA	U	viaf:author	1892	1892	2003	source	NA	NA	fra	192466	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40091	FRA40091	NA	Le château des Carpathes	NA	NA	U	viaf:76323989	1892	1892	2003	source	NA	NA	fra	52589	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40483	FRA40483	NA		NA	NA	U	viaf:79158042	1892	1892	NA	NA	NA	NA	fra	51075	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40405	FRA40405	NA		NA	NA	U	viaf:89440078	1893	1893	NA	NA	NA	NA	fra	36521	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40414	FRA40414	NA		NA	NA	U	viaf:49228546	1893	1893	NA	NA	NA	NA	fra	97825	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40093	FRA40093	NA	Le docteur Pascal	NA	NA	U	viaf:32004502	1893	1893	2003	source	NA	NA	fra	115916	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40720	FRA40720	NA		NA	NA	U	viaf:59052457	1897	1897	NA	NA	NA	NA	fra	132421	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40049	FRA40049	NA	Ramuntcho	NA	NA	U	viaf:89440078	1897	1897	2003	source	NA	NA	fra	55741	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40015	FRA40015	NA	Le sphinx des glaces	NA	NA	U	viaf:76323989	1897	1897	NA	2001	NA	NA	fra	119998	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA40717	FRA40717	NA		NA	NA	U	viaf:76322185	1897	1897	NA	NA	NA	NA	fra	67374	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40646	FRA40646	NA		NA	NA	U	viaf:4925052	1897	1897	NA	NA	NA	NA	fra	48927	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA02502_Loti	FRA02502	Loti, Pierre	Ramuntcho	1850	1923	M	viaf:89440078	1897	1897	2003	NA	Ebooks libres et gratuits	viaf:185706732	fr	57949	NA	heterodiegetic	medium	high	T3
ELTeC-fra-ext1	FRA40421	FRA40421	NA		NA	NA	U	viaf:2503579	1898	1898	NA	NA	NA	NA	fra	70274	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40175	FRA40175	NA	Le Secret de Wilhelm Storitz	NA	NA	U	viaf:76323989	1898	1898	2005	source	NA	NA	fra	53008	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40044	FRA40044	NA	Figures et choses qui passaient	NA	NA	U	viaf:89440078	1898	1898	2003	source	NA	NA	fra	43154	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40422	FRA40422	NA		NA	NA	U	viaf:2503579	1898	1898	NA	NA	NA	NA	fra	75331	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA02803_Mirbeau	FRA02803	Mirbeau, Octave	Le Jardin des supplices	1848	1917	M	viaf:100204602	1899	1899	2004	source	NA	viaf:293386073	fra	64881	NA	NA	medium	high	T3
ELTeC-fra-ext1	FRA40323	FRA40323	NA		NA	NA	U	viaf:89053456	1899	1899	NA	NA	NA	NA	fra	30658	NA	NA	short	unspecified	T3
ELTeC-fra-ext1	FRA40144	FRA40144	NA	Le Jardin des supplices	NA	NA	U	viaf:100204602	1899	1899	2004	source	NA	NA	fra	63104	NA	NA	medium	unspecified	T3
ELTeC-fra-ext1	FRA40176	FRA40176	NA	Le Testament d'un excentrique	NA	NA	U	viaf:76323989	1899	1899	2007	source	NA	NA	fra	132703	NA	NA	long	unspecified	T3
ELTeC-fra-ext1	FRA02402_LeRouge	FRA02402	Le Rouge, Gustave	La Conspiration des Milliardaires	1867	1938	M	viaf:7392910	1900	1900	NA	NA	NA	viaf:unavailable	fr	76673	NA	NA	medium	low	T4
ELTeC-fra-ext1	FRA04201_Rolland	FRA04201	Rolland, Romain	L'aube	1866	1944	M	viaf:71397100	1904	1904	2006	source	NA	viaf:312469768	fr	41108	NA	NA	short	low	T4
ELTeC-fra-ext1	FRA40728	FRA40728	NA	Le cahier rouge	NA	NA	U	viaf:45095766	1907	1907	2013	1907	NA	NA	fra	23313	NA	NA	short	unspecified	T4
ELTeC-fra-ext1	FRA04203_Rolland	FRA04203	Rolland, Romain	La foire sur la place	1866	1944	M	viaf:71397100	1908	1908	2006	source	NA	viaf:312469772	fra	69465	NA	NA	medium	low	T4
ELTeC-fra-ext1	FRA02403_LeRouge	FRA02403	Le Rouge, Gustave	La Guerre des vampires	1867	1938	M	viaf:7392910	1909	1909	NA	NA	NA	viaf:8889151656380608400006	fra	73470	NA	NA	medium	high	T4
ELTeC-fra-ext1	FRA05601_Lesueur	FRA05601	Lesueur, Daniel	Droit à la force	1854	1921	F	viaf:39520913	1909	1909	NA	1909	Project Gutenberg	NA	fr	67461	NA	heterodiegetic	medium	low	T4
ELTeC-fra-ext1	FRA01001_DelarueMardrus	FRA01001	Delarue-Mardrus, Lucie	Comme tout le monde	1874	1945	F	viaf:34455354	1910	1910	2016	NA	Wikisource	NA	fr	62356	NA	heterodiegetic	medium	low	T4
